entid,level
679361368,SSS
68596089,SSS
1196830659,SSS
157478668,SSS
1018925491,SSS
1061392922,SSS
588020413,SSS
790307959,SSS
698776557,SSS
676555745,SSS
597442520,SSS
762928999,SSS
765322303,SSS
731675260,SSS
1006254425,SSS
591231218,SSS
1142081895,SSS
212997759,SSS
1213708441,SSS
775427771,SSS
437650413,SSS
91286955,SSS
335195123,SSS
41410728,SSS
980958636,SSS
1170821300,SSS
266769043,SSS
305111313,SSS
944111160,SSS
917397234,SSS
564682959,SSS
537912918,SSS
381742120,SSS
1084995643,SSS
242867426,SSS
260354491,SSS
333762602,SSS
898474260,SSS
477241742,SSS
503429459,SSS
548836346,SSS
232463516,SSS
123162283,SSS
9140810,SSS
727585286,SSS
629902037,SSS
1043580657,SSS
1214544998,SSS
1227831408,SSS
158344751,SSS
879864640,SSS
1155872987,SSS
856322736,SSS
413913404,SSS
136558843,SSS
469565388,SSS
919399753,SSS
596474080,SSS
1200599969,SSS
691523730,SSS
794394782,SSS
138127594,SSS
916313897,SSS
827562538,SSS
376798498,SSS
863037307,SSS
916669595,SSS
755613799,SSS
378464684,SSS
7293904,SSS
368166004,SSS
1152950820,SSS
92929819,SSS
830155228,SSS
61464181,SSS
672066697,SSS
768651867,SSS
408825532,SSS
759139632,SSS
759418533,SSS
113836531,SSS
1157719592,SSS
448612205,SSS
592086391,SSS
1077716841,SSS
485686858,SSS
572359993,SSS
793680555,SSS
624182386,SSS
357334611,SSS
325856885,SSS
204046242,SSS
433356260,SSS
720703276,SSS
1148422298,SSS
106755206,SSS
672791433,SSS
1091324178,SSS
1018923432,SSS
819743000,SSS
880900949,SSS
347518795,SSS
165236742,SSS
927817550,SSS
125536995,SSS
348535932,SSS
977566312,SSS
180461195,SSS
420708823,SSS
1234380763,SSS
605381003,SSS
611971343,SSS
902038745,SSS
605138957,SSS
206566866,SSS
985540558,SSS
1090317619,SSS
113330526,SSS
1199980440,SSS
688083508,SSS
735966736,SSS
1086036423,SSS
1211021458,SSS
310316514,SSS
401713955,SSS
218378462,SSS
76067893,SSS
55076129,SSS
1226886622,SSS
243624519,SSS
489455579,SSS
882884473,SSS
589907050,SSS
174845601,SSS
1024761769,SSS
37428470,SSS
52673843,SSS
551404213,SSS
430747427,SSS
142879822,SSS
856169383,SSS
93175425,SSS
1188462933,SSS
163124529,SSS
425143004,SSS
611526552,SSS
1159946784,SSS
66838773,SSS
1175527787,SSS
383845402,SSS
821080084,SSS
286249077,SSS
1116827935,SSS
590734540,SSS
416492186,SSS
832132239,SSS
75883675,SSS
26579024,SSS
260288862,SSS
667692167,SSS
1171729097,SSS
1217967291,SSS
524522246,SSS
89420931,SSS
71645427,SSS
451896143,SSS
1075642957,SSS
93459791,SSS
161379761,SSS
777182357,SSS
452889215,SSS
1201735054,SSS
961289996,SSS
931956790,SSS
221105303,SSS
12776161,SSS
1135053430,SSS
167830784,SSS
252518389,SSS
727739483,SSS
827142550,SSS
571467343,SSS
711773830,SSS
632693974,SSS
468505704,SSS
1095144916,SSS
767933803,SSS
915955520,SSS
834886597,SSS
172828400,SSS
161179732,SSS
860799658,SSS
205270215,SSS
341876363,SSS
344579758,SSS
526645376,SSS
717580618,SSS
873035916,SSS
969213960,SSS
347062300,SSS
1192379551,SSS
777641905,SSS
932127867,SSS
820945134,SSS
242528375,SSS
963215242,SSS
1176869646,SSS
498946822,SSS
1007819815,SSS
976898280,SSS
143154289,SSS
559610678,SSS
220284976,SSS
545229784,SSS
1205604589,SSS
121558040,SSS
197466707,SSS
886230972,SSS
382665356,SSS
705764416,SSS
182901680,SSS
885903287,SSS
473118027,SSS
464082445,SSS
501822374,SSS
748403299,SSS
48898204,SSS
634101464,SSS
893494048,SSS
206279270,SSS
1228178181,SSS
1156527335,SSS
359860980,SSS
316047105,SSS
406460305,SSS
743980891,SSS
465755280,SSS
267425405,SSS
1218553916,SSS
1104063098,SSS
1017014251,SSS
115679482,SSS
389729816,SSS
369907769,SSS
362629829,SSS
730492514,SSS
88775340,SSS
803076510,SSS
333658867,SSS
428964165,SSS
1120147131,SSS
550815090,SSS
1046289603,SSS
223875298,SSS
381994700,SSS
546264737,SSS
462973088,SSS
318948525,SSS
15129961,SSS
1134368789,SSS
274126134,SSS
177059974,SSS
1129797768,SSS
1095364409,SSS
344772238,SSS
205948444,SSS
742928983,SSS
1227102837,SSS
552944837,SSS
412738628,SSS
512128673,SSS
597791091,SSS
454776282,SSS
947064988,SSS
822810462,SSS
1037151341,SSS
745340321,SSS
694684984,SSS
719341549,SSS
847184254,SSS
963280497,SSS
317401836,SSS
867054074,SSS
1088390184,SSS
107078409,SSS
34759822,SSS
26159947,SSS
483845643,SSS
159274642,SSS
738491543,SSS
655342110,SSS
901578008,SSS
744603649,SSS
1192503620,SSS
761635292,SSS
1006300521,SSS
1082812466,SSS
806121777,SSS
654470566,SSS
275838761,SSS
100082034,SSS
496439311,SSS
785140084,SSS
856862484,SSS
753375726,SSS
427358656,SSS
1158360561,SSS
1134462964,SSS
493861389,SSS
480703120,SSS
144754142,SSS
199367346,SSS
1007659530,SSS
960968880,SSS
826561401,SSS
859629266,SSS
627380700,SSS
1140424250,SSS
1197843583,SSS
1223333598,SSS
906699897,SSS
935895460,SSS
502423347,SSS
701697404,SSS
2204481,SSS
538898887,SSS
448705434,SSS
1013231654,SSS
167388467,SSS
153398017,SSS
380216442,SSS
549237746,SSS
378639183,SSS
991336071,SSS
692514148,SSS
67565406,SSS
1116204035,SSS
159087101,SSS
107055910,SSS
887340189,SSS
1225962998,SSS
818086962,SSS
1059796555,SSS
1184704539,SSS
1141641242,SSS
1183607328,SSS
1055995612,SSS
73724702,SSS
106508292,SSS
1144033135,SSS
688846314,SSS
733738438,SSS
903720603,SSS
713778560,SSS
1101852126,SSS
660429611,SSS
412987664,SSS
487374635,SSS
1218112254,SSS
616112642,SSS
225147557,SSS
480356849,SSS
316575458,SSS
46236770,SSS
663567957,SSS
1103828898,SSS
1127650009,SSS
921712686,SSS
823426367,SSS
746891482,SSS
145669153,SSS
636015220,SSS
1056104267,SSS
545751046,SSS
211208869,SSS
410517721,SSS
600045697,SSS
775137378,SSS
5157457,SSS
998366708,SSS
288917061,SSS
799463145,SSS
573609801,SSS
1145075629,SSS
392828040,SSS
561144976,SSS
73643264,SSS
1074061048,SSS
436888913,SSS
418588056,SSS
1092363080,SSS
567925836,SSS
303615742,SSS
915236378,SSS
315866754,SSS
290921603,SSS
1032194813,SSS
1130565889,SSS
1210600842,SSS
856953687,SSS
614530066,SSS
450416134,SSS
1160974428,SSS
226901265,SSS
523619395,SSS
684025094,SSS
387065357,SSS
562627237,SSS
729364459,SSS
1049991241,SSS
361855012,SSS
977047663,SSS
487722467,SSS
620163806,SSS
1160032526,SSS
189425389,SSS
503388455,SSS
102776133,SSS
1047193615,SSS
378783562,SSS
30135442,SSS
98594981,SSS
941159456,SSS
432000619,SSS
950678384,SSS
457661666,SSS
308326007,SSS
1127471433,SSS
531883689,SSS
761284835,SSS
757379736,SSS
889021404,SSS
604284757,SSS
287721166,SSS
1039230602,SSS
303518421,SSS
353436634,SSS
272482765,SSS
646183263,SSS
160710048,SSS
447515033,SSS
1015992994,SSS
128535666,SSS
708035055,SSS
847821512,SSS
989330934,SSS
663610703,SSS
849280591,SSS
382011199,SSS
528671164,SSS
1133506715,SSS
641627385,SSS
254433707,SSS
1177743985,SSS
633163300,SSS
362609371,SSS
342149367,SSS
648842203,SSS
513637019,SSS
404667488,SSS
539249850,SSS
912867997,SSS
142033272,SSS
605511161,SSS
1109322634,SSS
215297121,SSS
441765111,SSS
310987745,SSS
991078809,SSS
927211389,SSS
990347830,SSS
665408891,SSS
754513215,SSS
689464469,SSS
876038160,SSS
518217020,SSS
468226810,SSS
1223123770,SSS
1018468385,SSS
89103017,SSS
668000468,SSS
607016132,SSS
1148981034,SSS
271618557,SSS
414730837,SSS
401641649,SSS
917898835,SSS
1022814113,SSS
1142731475,SSS
769273341,SSS
38086839,SSS
942000839,SSS
1163101038,SSS
463918370,SSS
791017712,SSS
916909263,SSS
780102453,SSS
552525326,SSS
1015543535,SSS
450532159,SSS
290230758,SSS
240358937,SSS
714436498,SSS
407365873,SSS
665767247,SSS
636700424,SSS
452121255,SSS
322321485,SSS
817869877,SSS
528260670,SSS
1062961093,SSS
377428516,SSS
220563501,SSS
31933165,SSS
538525337,SSS
505192797,SSS
646416806,SSS
377846504,SSS
839154556,SSS
679911673,SSS
651165131,SSS
545867686,SSS
713221139,SSS
28802384,SSS
1053701111,SSS
326506554,SSS
789151738,SSS
331688678,SSS
1063866717,SSS
1044615549,SSS
490753213,SSS
366686919,SSS
855724058,SSS
529478233,SSS
500878700,SSS
266873316,SSS
1099163323,SSS
1149055562,SSS
93368913,SSS
1023486122,SSS
881548882,SSS
489696441,SSS
574002370,SSS
950313029,SSS
727918635,SSS
1146862499,SSS
700187891,SSS
449238755,SSS
155013668,SSS
1142187243,SSS
484409931,SSS
589800386,SSS
534842982,SSS
1217755268,SSS
266874547,SSS
124047585,SSS
239554128,SSS
597617053,SSS
1146176289,SSS
951699679,SSS
316944600,SSS
1199114466,SSS
321871524,SSS
809797407,SSS
616524216,SSS
276650889,SSS
6373910,SSS
1192111966,SSS
1078316927,SSS
794995615,SSS
484783175,SSS
566179129,SSS
529885087,SSS
80703996,SSS
1092290096,SSS
226496467,SSS
467343256,SSS
1232848819,SSS
876040916,SSS
440214826,SSS
714055652,SSS
311451070,SSS
850188056,SSS
1130207386,SSS
287862492,SSS
14792719,SSS
811774592,SSS
1185306719,SSS
639298468,SSS
819293628,SSS
846363200,SSS
309115288,SSS
996959397,SSS
384948628,SSS
336162860,SSS
655156679,SSS
940335302,SSS
774306729,SSS
793382677,SSS
53485795,SSS
1162745011,SSS
195141328,SSS
883097272,SSS
900812133,SSS
822890251,SSS
655454164,SSS
875130972,SSS
914200569,SSS
539777474,SSS
890647815,SSS
46707314,SSS
889920193,SSS
930564465,SSS
798835515,SSS
744703328,SSS
60979854,SSS
921329540,SSS
667970287,SSS
434079356,SSS
1189266752,SSS
994924536,SSS
881011007,SSS
1077058352,SSS
130477767,SSS
921469466,SSS
7575023,SSS
1234079793,SSS
288875285,SSS
887715873,SSS
1177691858,SSS
413007265,SSS
610570941,SSS
868512234,SSS
1227739246,SSS
322152429,SSS
500017300,SSS
196922011,SSS
247940281,SSS
891972750,SSS
1195388820,SSS
1167455129,SSS
36739304,SSS
202300145,SSS
413637490,SSS
163575976,SSS
618715276,SSS
508315671,SSS
968261554,SSS
442230336,SSS
1137242918,SSS
173537668,SSS
656666928,SSS
367943136,SSS
807758604,SSS
252100139,SSS
252021107,SSS
902362083,SSS
1081069278,SSS
534795194,SSS
740945093,SSS
929847983,SSS
174574694,SSS
1003323811,SSS
1078846347,SSS
695620268,SSS
645835287,SSS
975296451,SSS
914178318,SSS
1226046311,SSS
1134929168,SSS
983603077,SSS
382314947,SSS
265030441,SSS
44049764,SSS
232972872,SSS
51649205,SSS
1212902236,SSS
857680793,SSS
1096653165,SSS
1069120381,SSS
1162375467,SSS
901419980,SSS
1026943697,SSS
873551779,SSS
686626096,SSS
239425895,SSS
525347784,SSS
305382471,SSS
939813095,SSS
620850353,SSS
1220181559,SSS
956658059,SSS
360714893,SSS
690038812,SSS
12194856,SSS
973040730,SSS
1216151651,SSS
939156604,SSS
112072747,SSS
314481437,SSS
703056933,SSS
1009860918,SSS
150804109,SSS
243845370,SSS
245225989,SSS
5601451,SSS
1000734075,SSS
975567474,SSS
492696022,SSS
931438266,SSS
460115309,SSS
71431647,SSS
536256625,SSS
1191738045,SSS
980151422,SSS
1178474751,SSS
507208679,SSS
993791056,SSS
480254964,SSS
647252350,SSS
934490814,SSS
489354072,SSS
69594469,SSS
15681159,SSS
158526349,SSS
820996194,SSS
97624133,SSS
1206418628,SSS
1031453188,SSS
803236143,SSS
1099352182,SSS
139653253,SSS
1180955020,SSS
978106418,SSS
1134658131,SSS
27959870,SSS
1191052862,SSS
243852878,SSS
708375866,SSS
76194226,SSS
1204528127,SSS
695175212,SSS
984565633,SSS
295977773,SSS
748917535,SSS
1179988569,SSS
179446761,SSS
923633909,SSS
972272823,SSS
320223719,SSS
539166448,SSS
203526406,SSS
87223709,SSS
588745485,SSS
1079919373,SSS
1190843053,SSS
316693855,SSS
91505026,SSS
864413646,SSS
124839584,SSS
538646332,SSS
456104927,SSS
932663802,SSS
974078661,SSS
661295987,SSS
28749449,SSS
233418436,SSS
557410348,SSS
939273360,SSS
975487074,SSS
330267474,SSS
1063822992,SSS
1215582908,SSS
307514740,SSS
893496146,SSS
550474928,SSS
211671248,SSS
884756030,SSS
214983468,SSS
147726440,SSS
107591273,SSS
236161591,SSS
1107497365,SSS
1157518376,SSS
429398562,SSS
1212946890,SSS
627501534,SSS
1004832350,SSS
278738356,SSS
698373009,SSS
588913874,SSS
852665415,SSS
734777865,SSS
1163026773,SSS
497300048,SSS
1040575021,SSS
812469638,SSS
666981571,SSS
907446259,SSS
1212906635,SSS
618822693,SSS
441403783,SSS
194710240,SSS
617482582,SSS
144287315,SSS
589897660,SSS
397166225,SSS
1065650701,SSS
1155813894,SSS
890773370,SSS
415694944,SSS
1163513573,SSS
1142426776,SSS
26509673,SSS
351823387,SSS
95491398,SSS
762211511,SSS
123723670,SSS
298562678,SSS
337330425,SSS
182133430,SSS
518947230,SSS
1211756584,SSS
1008240531,SSS
405422853,SSS
57600494,SSS
50623972,SSS
940172106,SSS
576976954,SSS
347332930,SSS
254255976,SSS
34170845,SSS
357960810,SSS
1019972426,SSS
1098559542,SSS
915341434,SSS
58056682,SSS
994414322,SSS
205290792,SSS
95322223,SSS
242466819,SSS
838630189,SSS
173046464,SSS
1092452475,SSS
165469955,SSS
350989361,SSS
323077129,SSS
799635312,SSS
33944140,SSS
1157154471,SSS
1178480419,SSS
27900474,SSS
782947010,SSS
141217994,SSS
307660534,SSS
955734954,SSS
285915995,SSS
1222706126,SSS
46118161,SSS
563218555,SSS
703531,SSS
639517650,SSS
38419352,SSS
848253415,SSS
613539914,SSS
700248806,SSS
1037971451,SSS
392289697,SSS
219550463,SSS
332910652,SSS
289952886,SSS
427987005,SSS
349136363,SSS
887823031,SSS
244013377,SSS
343424029,SSS
175672249,SSS
375877557,SSS
972839167,SSS
445768797,SSS
611060473,SSS
1222514465,SSS
832435632,SSS
392993702,SSS
45943975,SSS
968277892,SSS
113777217,SSS
888658803,SSS
309399175,SSS
202479073,SSS
446475563,SSS
473494994,SSS
993135449,SSS
683930191,SSS
564117137,SSS
59246298,SSS
536531841,SSS
131000693,SSS
1076461993,SSS
549021700,SSS
775039759,SSS
1019764778,SSS
340358533,SSS
831829989,SSS
590832215,SSS
817168194,SSS
854247185,SSS
662817957,SSS
279284306,SSS
124306504,SSS
131863077,SSS
201850712,SSS
560452849,SSS
364670701,SSS
302558808,SSS
545121322,SSS
394344011,SSS
727646132,SSS
1056744242,SSS
476010869,SSS
734035287,SSS
225588076,SSS
1167797601,SSS
320422003,SSS
82638700,SSS
776616611,SSS
273247907,SSS
760051432,SSS
1027227936,SSS
431885367,SSS
1061691812,SSS
1042696974,SSS
716473028,SSS
406807070,SSS
159126666,SSS
720008601,SSS
353417083,SSS
219202956,SSS
1110061441,SSS
394521948,SSS
920219147,SSS
605879688,SSS
931169012,SSS
232231010,SSS
732596560,SSS
957243709,SSS
872315468,SSS
17430372,SSS
1089410938,SSS
371485246,SSS
436759131,SSS
503381059,SSS
849342629,SSS
551302703,SSS
281226180,SSS
173427294,SSS
291047299,SSS
354234447,SSS
968259653,SSS
711896836,SSS
279916714,SSS
844295511,SSS
55491638,SSS
754187334,SSS
1015053922,SSS
862870387,SSS
880613098,SSS
851148115,SSS
634270056,SSS
848455265,SSS
922078963,SSS
1208410187,SSS
476794774,SSS
647578655,SSS
507271600,SSS
766877144,SSS
584804242,SSS
1047923746,SSS
527652263,SSS
1073761799,SSS
604825915,SSS
1132783938,SSS
946190943,SSS
449639262,SSS
700521363,SSS
655472086,SSS
908820235,SSS
333048811,SSS
1227058923,SSS
439939242,SSS
186493726,SSS
993373463,SSS
320645473,SSS
75057359,SSS
152782330,SSS
76279900,SSS
126630946,SSS
1135161904,SSS
784030441,SSS
744831564,SSS
257908935,SSS
190325109,SSS
514960272,SSS
1146590273,SSS
125729932,SSS
436700973,SSS
863915997,SSS
908101470,SSS
830693563,SSS
954089035,SSS
432180476,SSS
461263442,SSS
472345411,SSS
192768531,SSS
641401525,SSS
1000225159,SSS
921002312,SSS
1166850734,SSS
901471552,SSS
1183090695,SSS
402399180,SSS
96935910,SSS
157509718,SSS
284072337,SSS
918681536,SSS
230022806,SSS
75194590,SSS
692135331,SSS
579457232,SSS
792925098,SSS
75551704,SSS
700812520,SSS
1162139672,SSS
512806267,SSS
290167556,SSS
776344153,SSS
546452566,SSS
150569460,SSS
945349070,SSS
877887130,SSS
62655176,SSS
270625734,SSS
948643344,SSS
138912471,SSS
127639160,SSS
256332243,SSS
696406348,SSS
167185414,SSS
352915806,SSS
1053475875,SSS
336872224,SSS
780604076,SSS
205085275,SSS
1022627315,SSS
606216635,SSS
872646134,SSS
706266564,SSS
275787219,SSS
959934344,SSS
724561840,SSS
143871515,SSS
771330600,SSS
453789571,SSS
472195665,SSS
739509333,SSS
188309773,SSS
957877352,SSS
955813934,SSS
1223416010,SSS
115709829,SSS
200877260,SSS
298334043,SSS
1134121154,SSS
1173560636,SSS
1165961607,SSS
889074525,SSS
676189079,SSS
544187338,SSS
324014418,SSS
442700338,SSS
994929954,SSS
1026024278,SSS
422687955,SSS
1090795062,SSS
1106399144,SSS
951895074,SSS
413231620,SSS
1093711216,SSS
1199301106,SSS
136738334,SSS
735265621,SSS
622047277,SSS
817396029,SSS
580439677,SSS
569230201,SSS
257000995,SSS
614998237,SSS
564566794,SSS
631513129,SSS
822416489,SSS
1071591628,SSS
193996297,SSS
781896569,SSS
1135084272,SSS
172510260,SSS
4339441,SSS
851018238,SSS
653553990,SSS
1104813944,SSS
5965381,SSS
110212156,SSS
452375518,SSS
864959429,SSS
216623780,SSS
1188494948,SSS
616344807,SSS
136216434,SSS
946664621,SSS
1157193932,SSS
748939881,SSS
366361923,SSS
182260859,SSS
1200765302,SSS
126157276,SSS
776955792,SSS
896054854,SSS
1045303394,SSS
406799961,SSS
305154716,SSS
1196711425,SSS
1039282234,SSS
118452606,SSS
483980974,SSS
355494854,SSS
1032103550,SSS
240942008,SSS
233892111,SSS
613984005,SSS
1110430662,SSS
492033009,SSS
1094546084,SSS
1111537772,SSS
284868628,SSS
306499426,SSS
548937643,SSS
807678296,SSS
37678036,SSS
197223022,SSS
603859968,SSS
521133883,SSS
1175907869,SSS
940118088,SSS
534724059,SSS
873122057,SSS
225822567,SSS
722495531,SSS
703645929,SSS
558754165,SSS
121189460,SSS
907768783,SSS
1013484688,SSS
1217886527,SSS
492090075,SSS
228847633,SSS
1217712645,SSS
406019774,SSS
134752954,SSS
403463609,SSS
741869406,SSS
470187091,SSS
299039680,SSS
644851786,SSS
24613232,SSS
1198389286,SSS
58131030,SSS
576074242,SSS
653850169,SSS
419475270,SSS
320722226,SSS
1138590205,SSS
55841388,SSS
1168793689,SSS
768281675,SSS
886168975,SSS
1057292359,SSS
803268941,SSS
103686024,SSS
1047182914,SSS
1211762392,SSS
842352787,SSS
1184280598,SSS
465059259,SSS
612459135,SSS
999723888,SSS
146831427,SSS
187767789,SSS
1103381460,SSS
783980919,SSS
148427859,SSS
796536832,SSS
1113769370,SSS
726917082,SSS
1205168605,SSS
220616336,SSS
213020025,SSS
76397505,SSS
740976658,SSS
569612202,SSS
585775088,SSS
415551733,SSS
1029867715,SSS
214849455,SSS
628108411,SSS
1197855552,SSS
1072742747,SSS
699994699,SSS
444880254,SSS
206702395,SSS
1008422990,SSS
100944136,SSS
886477171,SSS
1157602165,SSS
189698995,SSS
900066054,SSS
586578018,SSS
773287623,SSS
141328326,SSS
1078284388,SSS
931721353,SSS
373616930,SSS
195069391,SSS
318875358,SSS
1079657880,SSS
1227681848,SSS
350132782,SSS
67592134,SSS
913308889,SSS
855403793,SSS
1129779480,SSS
813462119,SSS
136990399,SSS
632978573,SSS
434641104,SSS
328413429,SSS
826748371,SSS
349750528,SSS
132193330,SSS
694384034,SSS
465551779,SSS
1195679173,SSS
1113996915,SSS
33593255,SSS
933729394,SSS
233381698,SSS
87381416,SSS
88010899,SSS
912286845,SSS
208103408,SSS
1035196264,SSS
1153478177,SSS
1150495195,SSS
153977630,SSS
226549489,SSS
700804924,SSS
114269145,SSS
64250574,SSS
871374337,SSS
1155289480,SSS
222933109,SSS
995762565,SSS
936105819,SSS
849347506,SSS
427380498,SSS
211495478,SSS
1143326960,SSS
681963829,SSS
1094081770,SSS
1005551487,SSS
266144855,SSS
1155581407,SSS
983452644,SSS
270862536,SSS
146154998,SSS
289522620,SSS
962033399,SSS
925450920,SSS
586257961,SSS
549611132,SSS
1165719073,SSS
292237848,SSS
100065848,SSS
343894570,SSS
901842948,SSS
506062306,SSS
642385778,SSS
268574566,SSS
1109389162,SSS
923084733,SSS
1057732483,SSS
949750948,SSS
1086106112,SSS
937547203,SSS
77132594,SSS
1021960455,SSS
511462741,SSS
273592785,SSS
147443633,SSS
1008843310,SSS
3444288,SSS
706956974,SSS
967133473,SSS
106779244,SSS
1186648690,SSS
424442090,SSS
289853136,SSS
1215095749,SSS
879905170,SSS
947771826,SSS
420831959,SSS
1092435877,SSS
951972111,SSS
186690413,SSS
247576004,SSS
501109195,SSS
385318596,SSS
1179823162,SSS
809942081,SSS
1156913936,SSS
835695698,SSS
151432574,SSS
773646225,SSS
268646224,SSS
456651511,SSS
1008020250,SSS
417706030,SSS
266454311,SSS
201192953,SSS
376476621,SSS
993713020,SSS
459188851,SSS
792053727,SSS
1128534029,SSS
1213192864,SSS
161669713,SSS
240291105,SSS
532146742,SSS
434994893,SSS
556524274,SSS
729451204,SSS
967822299,SSS
715544290,SSS
826394924,SSS
629609352,SSS
755349049,SSS
455186749,SSS
678103328,SSS
390157377,SSS
931657521,SSS
880417693,SSS
42325456,SSS
210086829,SSS
6911655,SSS
155216573,SSS
417761285,SSS
238514397,SSS
1202110732,SSS
349529306,SSS
335859675,SSS
544924259,SSS
317716090,SSS
431806325,SSS
494689302,SSS
846968387,SSS
461240842,SSS
141147033,SSS
703976889,SSS
741823940,SSS
1139211870,SSS
950913652,SSS
647305276,SSS
160012594,SSS
457690583,SSS
104272542,SSS
422558922,SSS
553554663,SSS
779757329,SSS
1188274904,SSS
1179526968,SSS
133560153,SSS
444577310,SSS
884473695,SSS
464909317,SSS
212411658,SSS
367414382,SSS
468337987,SSS
852987801,SSS
592893726,SSS
870728949,SSS
957284648,SSS
167401125,SSS
981891377,SSS
1014620141,SSS
853849533,SSS
415296531,SSS
1118644049,SSS
308047623,SSS
1225572865,SSS
671461191,SSS
607150969,SSS
29532411,SSS
1145441671,SSS
268808874,SSS
146242348,SSS
517014330,SSS
750321016,SSS
440380508,SSS
537957839,SSS
561207729,SSS
286748660,SSS
7607628,SSS
257522599,SSS
551210804,SSS
569827537,SSS
34812276,SSS
479778609,SSS
972782623,SSS
831925143,SSS
191927158,SSS
1183090320,SSS
910574502,SSS
250409549,SSS
964094420,SSS
413623565,SSS
729344685,SSS
738395628,SSS
548739766,SSS
462837049,SSS
474162382,SSS
548958528,SSS
390532679,SSS
630168030,SSS
416561467,SSS
737478864,SSS
1055944107,SSS
988484971,SSS
508376964,SSS
200291914,SSS
965628402,SSS
787711245,SSS
1208624027,SSS
1022088499,SSS
714693852,SSS
1025788918,SSS
1096362429,SSS
361937118,SSS
1145915307,SSS
376950213,SSS
873292717,SSS
505322449,SSS
721786995,SSS
614688900,SSS
341690555,SSS
302585585,SSS
596400280,SSS
519345956,SSS
373656494,SSS
859039135,SSS
355077104,SSS
494569807,SSS
466742743,SSS
2608434,SSS
105218323,SSS
192551836,SSS
116650344,SSS
211255498,SSS
914517973,SSS
48834717,SSS
839828255,SSS
889733201,SSS
1218454377,SSS
1059707827,SSS
701492472,SSS
717341402,SSS
816477427,SSS
199916180,SSS
1128288581,SSS
222812368,SSS
960769477,SSS
234801718,SSS
755524244,SSS
1187276905,SSS
503532482,SSS
869419353,SSS
323943950,SSS
283370143,SSS
463572193,SSS
603972065,SSS
322704271,SSS
921512653,SSS
680295204,SSS
510212950,SSS
912466058,SSS
230400473,SSS
192976559,SSS
73118731,SSS
91924858,SSS
1086072313,SSS
1126170959,SSS
905287894,SSS
1120826323,SSS
630103399,SSS
946798357,SSS
1230359957,SSS
99956621,SSS
874084956,SSS
668225294,SSS
234062095,SSS
926663918,SSS
344119878,SSS
924251827,SSS
923650480,SSS
74360148,SSS
926723528,SSS
281430649,SSS
378152213,SSS
75038276,SSS
441659645,SSS
1010623238,SSS
1158990510,SSS
797877300,SSS
1023251715,SSS
1017396691,SSS
214612563,SSS
1195790602,SSS
423199818,SSS
796887997,SSS
217138472,SSS
920032299,SSS
464483653,SSS
1152140024,SSS
572337367,SSS
778418652,SSS
636213230,SSS
281493524,SSS
735665883,SSS
965264347,SSS
1104609129,SSS
504391981,SSS
491068819,SSS
609942716,SSS
924994030,SSS
332870200,SSS
1199181188,SSS
1061944681,SSS
521775184,SSS
971979679,SSS
1198305601,SSS
88140134,SSS
1178669067,SSS
892196320,SSS
1134607355,SSS
941489019,SSS
537029244,SSS
58587876,SSS
334578515,SSS
1041350711,SSS
51807339,SSS
774067530,SSS
1214149540,SSS
225851058,SSS
526370261,SSS
38289122,SSS
766329653,SSS
576120647,SSS
1085187269,SSS
1016936920,SSS
21741580,SSS
818904298,SSS
11458538,SSS
355812891,SSS
283395995,SSS
1044819097,SSS
863407954,SSS
244109971,SSS
295828313,SSS
704794658,SSS
803198037,SSS
325193173,SSS
402014207,SSS
866530984,SSS
548859650,SSS
940424750,SSS
1012644602,SSS
486516933,SSS
928266259,SSS
4007212,SSS
876662230,SSS
652279835,SSS
471308484,SSS
1172756710,SSS
1189191864,SSS
394879016,SSS
887286152,SSS
863726032,SSS
807853643,SSS
89015249,SSS
906417144,SSS
1076908305,SSS
948729457,SSS
692620337,SSS
1064511339,SSS
957207770,SSS
514970252,SSS
726518029,SSS
473527933,SSS
1095211338,SSS
30337989,SSS
806617389,SSS
1113396720,SSS
790442864,SSS
909118747,SSS
142438941,SSS
655681612,SSS
627162722,SSS
449707472,SSS
1180822187,SSS
1146870815,SSS
726025640,SSS
226482354,SSS
114135419,SSS
861762933,SSS
481374743,SSS
811584582,SSS
897663837,SSS
585534863,SSS
1225840245,SSS
1231494695,SSS
342986355,SSS
583927761,SSS
1111359214,SSS
495355767,SSS
708379809,SSS
22640297,SSS
1094991944,SSS
591888690,SSS
702275382,SSS
88708773,SSS
1068302886,SSS
760630416,SSS
650908881,SSS
159517625,SSS
370496820,SSS
1159474106,SSS
984396951,SSS
1054492515,SSS
1053198233,SSS
1093040988,SSS
803824964,SSS
199463251,SSS
627637524,SSS
399842306,SSS
757976991,SSS
930502503,SSS
842763127,SSS
1167118014,SSS
170232516,SSS
978180481,SSS
1139468611,SSS
143676811,SSS
126239574,SSS
1070273651,SSS
300170445,SSS
345739518,SSS
208091689,SSS
316127901,SSS
888061980,SSS
342131622,SSS
537885458,SSS
498272244,SSS
39553464,SSS
326629608,SSS
272902738,SSS
1182882318,SSS
819325590,SSS
704770723,SSS
435276625,SSS
1045020395,SSS
797021999,SSS
494923713,SSS
734211981,SSS
651521539,SSS
643331811,SSS
845326161,SSS
824682909,SSS
598293420,SSS
920547390,SSS
350481446,SSS
87279810,SSS
594180620,SSS
1139962131,SSS
952898326,SSS
227961658,SSS
892694309,SSS
610422417,SSS
1177049664,SSS
214234899,SSS
288420789,SSS
